M4036;Lordosi lumbar posterior a una intervenció quirúrgica: Regió lumbar
M4037;Lordosi lumbar posterior a una intervenció quirúrgica: Regió lumbosacra
M4038;Lordosi lumbar posterior a una intervenció quirúrgica: Regió sacra i sacrococcigeal
M4039;Lordosi lumbar posterior a una intervenció quirúrgica: Localització no especificada
M404;Altres lordosis
M4040;Altres lordosis: Localitzacions múltiples de la columna vertebral
M4041;Altres lordosis: Regió occipitoatlantoaxial
M4042;Altres lordosis: Regió cervical
M4043;Altres lordosis: Regió cervicodorsal
M4044;Altres lordosis: Regió dorsal
M4045;Altres lordosis: Regió dorsolumbar
M4046;Altres lordosis: Regió lumbar
M4047;Altres lordosis: Regió lumbosacra
M4048;Altres lordosis: Regió sacra i sacrococcigeal
M4049;Altres lordosis: Localització no especificada
M405;Lordosi no especificada
M4050;Lordosi no especificada: Localitzacions múltiples de la columna vertebral
M4051;Lordosi no especificada: Regió occipitoatlantoaxial
M4052;Lordosi no especificada: Regió cervical
M4053;Lordosi no especificada: Regió cervicodorsal
M4054;Lordosi no especificada: Regió dorsal
M4055;Lordosi no especificada: Regió dorsolumbar
M4056;Lordosi no especificada: Regió lumbar
M4057;Lordosi no especificada: Regió lumbosacra
M4058;Lordosi no especificada: Regió sacra i sacrococcigeal
M4059;Lordosi no especificada: Localització no especificada
M410;Escoliosi idiopàtica infantil
M4100;Escoliosi idiopàtica infantil: Localitzacions múltiples de la columna vertebral
M4101;Escoliosi idiopàtica infantil: Regió occipitoatlantoaxial
M4102;Escoliosi idiopàtica infantil: Regió cervical
M4103;Escoliosi idiopàtica infantil: Regió cervicodorsal
M4104;Escoliosi idiopàtica infantil: Regió dorsal
M4105;Escoliosi idiopàtica infantil: Regió dorsolumbar
M4106;Escoliosi idiopàtica infantil: Regió lumbar
M4107;Escoliosi idiopàtica infantil: Regió lumbosacra
M4108;Escoliosi idiopàtica infantil: Regió sacra i sacrococcigeal
M4109;Escoliosi idiopàtica infantil: Localització no especificada
M411;Escoliosi idiopàtica juvenil
M4110;Escoliosi idiopàtica juvenil: Localitzacions múltiples de la columna vertebral
M4111;Escoliosi idiopàtica juvenil: Regió occipitoatlantoaxial
M4112;Escoliosi idiopàtica juvenil: Regió cervical
M4113;Escoliosi idiopàtica juvenil: Regió cervicodorsal
M4114;Escoliosi idiopàtica juvenil: Regió dorsal
M4115;Escoliosi idiopàtica juvenil: Regió dorsolumbar
M4116;Escoliosi idiopàtica juvenil: Regió lumbar
M4117;Escoliosi idiopàtica juvenil: Regió lumbosacra
M4118;Escoliosi idiopàtica juvenil: Regió sacra i sacrococcigeal
M4119;Escoliosi idiopàtica juvenil: Localització no especificada
M412;Altres escoliosis idiopàtiques
M4120;Altres escoliosis idiopàtiques: Localitzacions múltiples de la columna vertebral
M4121;Altres escoliosis idiopàtiques: Regió occipitoatlantoaxial
M4122;Altres escoliosis idiopàtiques: Regió cervical
M4123;Altres escoliosis idiopàtiques: Regió cervicodorsal
M4124;Altres escoliosis idiopàtiques: Regió dorsal
M4125;Altres escoliosis idiopàtiques: Regió dorsolumbar
M4126;Altres escoliosis idiopàtiques: Regió lumbar
M4127;Altres escoliosis idiopàtiques: Regió lumbosacra
M4128;Altres escoliosis idiopàtiques: Regió sacra i sacrococcigeal
M4129;Altres escoliosis idiopàtiques: Localització no especificada
M413;Escoliosi toracogènica
M4130;Escoliosi toracogènica: Localitzacions múltiples de la columna vertebral
M4131;Escoliosi toracogènica: Regió occipitoatlantoaxial
M4132;Escoliosi toracogènica: Regió cervical
M4133;Escoliosi toracogènica: Regió cervicodorsal
M4134;Escoliosi toracogènica: Regió dorsal
M4135;Escoliosi toracogènica: Regió dorsolumbar
M4136;Escoliosi toracogènica: Regió lumbar
M4137;Escoliosi toracogènica: Regió lumbosacra
M4138;Escoliosi toracogènica: Regió sacra i sacrococcigeal
M4139;Escoliosi toracogènica: Localització no especificada
M414;Escoliosi neuromuscular
M4140;Escoliosi neuromuscular: Localitzacions múltiples de la columna vertebral
M4141;Escoliosi neuromuscular: Regió occipitoatlantoaxial
M4142;Escoliosi neuromuscular: Regió cervical
M4143;Escoliosi neuromuscular: Regió cervicodorsal
M4144;Escoliosi neuromuscular: Regió dorsal
M4145;Escoliosi neuromuscular: Regió dorsolumbar
M4146;Escoliosi neuromuscular: Regió lumbar
M4147;Escoliosi neuromuscular: Regió lumbosacra
M4148;Escoliosi neuromuscular: Regió sacra i sacrococcigeal
M4149;Escoliosi neuromuscular: Localització no especificada
M415;Altres escoliosis secundàries
M4150;Altres escoliosis secundàries: Localitzacions múltiples de la columna vertebral
M4151;Altres escoliosis secundàries: Regió occipitoatlantoaxial
M4152;Altres escoliosis secundàries: Regió cervical
M4153;Altres escoliosis secundàries: Regió cervicodorsal
M4154;Altres escoliosis secundàries: Regió dorsal
M4155;Altres escoliosis secundàries: Regió dorsolumbar
M4156;Altres escoliosis secundàries: Regió lumbar
M4157;Altres escoliosis secundàries: Regió lumbosacra
M4158;Altres escoliosis secundàries: Regió sacra i sacrococcigeal
M4159;Altres escoliosis secundàries: Localització no especificada
M418;Altres formes d'escoliosi
M4180;Altres formes d'escoliosi: Localitzacions múltiples de la columna vertebral
M4181;Altres formes d'escoliosi: Regió occipitoatlantoaxial
M4182;Altres formes d'escoliosi: Regió cervical
M4183;Altres formes d'escoliosi: Regió cervicodorsal
M4184;Altres formes d'escoliosi: Regió dorsal
M4185;Altres formes d'escoliosi: Regió dorsolumbar
M4186;Altres formes d'escoliosi: Regió lumbar
M4187;Altres formes d'escoliosi: Regió lumbosacra
M4188;Altres formes d'escoliosi: Regió sacra i sacrococcigeal
M4189;Altres formes d'escoliosi: Localització no especificada
M419;Escoliosi no especificada
M4190;Escoliosi no especificada: Localitzacions múltiples de la columna vertebral
M4191;Escoliosi no especificada: Regió occipitoatlantoaxial
M4192;Escoliosi no especificada: Regió cervical
M4193;Escoliosi no especificada: Regió cervicodorsal
M4194;Escoliosi no especificada: Regió dorsal
M4195;Escoliosi no especificada: Regió dorsolumbar
M4196;Escoliosi no especificada: Regió lumbar
M4197;Escoliosi no especificada: Regió lumbosacra
M4198;Escoliosi no especificada: Regió sacra i sacrococcigeal
M4199;Escoliosi no especificada: Localització no especificada
M420;Osteocondrosi juvenil de la columna vertebral
M4200;Osteocondrosi juvenil de la columna vertebral: Localitzacions múltiples de la columna vertebral
M4201;Osteocondrosi juvenil de la columna vertebral: Regió occipitoatlantoaxial
M4202;Osteocondrosi juvenil de la columna vertebral: Regió cervical
M4203;Osteocondrosi juvenil de la columna vertebral: Regió cervicodorsal
M4204;Osteocondrosi juvenil de la columna vertebral: Regió dorsal
M4205;Osteocondrosi juvenil de la columna vertebral: Regió dorsolumbar
M4206;Osteocondrosi juvenil de la columna vertebral: Regió lumbar
M4207;Osteocondrosi juvenil de la columna vertebral: Regió lumbosacra
M4208;Osteocondrosi juvenil de la columna vertebral: Regió sacra i sacrococcigeal
M4209;Osteocondrosi juvenil de la columna vertebral: Localització no especificada
M421;Osteocondrosi de la columna vertebral de l'adult
M4210;Osteocondrosi de la columna vertebral de l'adult: Localitzacions múltiples de la columna vertebral
M4211;Osteocondrosi de la columna vertebral de l'adult: Regió occipitoatlantoaxial
M4212;Osteocondrosi de la columna vertebral de l'adult: Regió cervical
M4213;Osteocondrosi de la columna vertebral de l'adult: Regió cervicodorsal
M4214;Osteocondrosi de la columna vertebral de l'adult: Regió dorsal
M4215;Osteocondrosi de la columna vertebral de l'adult: Regió dorsolumbar
M4216;Osteocondrosi de la columna vertebral de l'adult: Regió lumbar
M4217;Osteocondrosi de la columna vertebral de l'adult: Regió lumbosacra
M4218;Osteocondrosi de la columna vertebral de l'adult: Regió sacra i sacrococcigeal
M4219;Osteocondrosi de la columna vertebral de l'adult: Localització no especificada
M429;Osteocondrosi de la columna vertebral no especificada
M4290;Osteocondrosi de la columna vertebral no especificada: Localitzacions múltiples de la columna vertebral
M4291;Osteocondrosi de la columna vertebral no especificada: Regió occipitoatlantoaxial
M4292;Osteocondrosi de la columna vertebral no especificada: Regió cervical
M4293;Osteocondrosi de la columna vertebral no especificada: Regió cervicodorsal
M4294;Osteocondrosi de la columna vertebral no especificada: Regió dorsal
M4295;Osteocondrosi de la columna vertebral no especificada: Regió dorsolumbar
M4296;Osteocondrosi de la columna vertebral no especificada: Regió lumbar
M4297;Osteocondrosi de la columna vertebral no especificada: Regió lumbosacra
M4298;Osteocondrosi de la columna vertebral no especificada: Regió sacra i sacrococcigeal
M4299;Osteocondrosi de la columna vertebral no especificada: Localització no especificada
M430;Espondilòlisi
M4300;Espondilòlisi: Localitzacions múltiples de la columna vertebral
M4301;Espondilòlisi: Regió occipitoatlantoaxial
M4302;Espondilòlisi: Regió cervical
M4303;Espondilòlisi: Regió cervicodorsal
M4304;Espondilòlisi: Regió dorsal
M4305;Espondilòlisi: Regió dorsolumbar
M4306;Espondilòlisi: Regió lumbar
M4307;Espondilòlisi: Regió lumbosacra
M4308;Espondilòlisi: Regió sacra i sacrococcigeal
M4309;Espondilòlisi: Localització no especificada
M431;Espondilolistesi
M4310;Espondilolistesi: Localitzacions múltiples de la columna vertebral
M4311;Espondilolistesi: Regió occipitoatlantoaxial
M4312;Espondilolistesi: Regió cervical
M4313;Espondilolistesi: Regió cervicodorsal
M4314;Espondilolistesi: Regió dorsal
M4315;Espondilolistesi: Regió dorsolumbar
M4316;Espondilolistesi: Regió lumbar
M4317;Espondilolistesi: Regió lumbosacra
M4318;Espondilolistesi: Regió sacra i sacrococcigeal
M4319;Espondilolistesi: Localització no especificada
M432;Altres fusions espinals
M4320;Altres fusions espinals: Localitzacions múltiples de la columna vertebral
M4321;Altres fusions espinals: Regió occipitoatlantoaxial
M4322;Altres fusions espinals: Regió cervical
M4323;Altres fusions espinals: Regió cervicodorsal
M4324;Altres fusions espinals: Regió dorsal
M4325;Altres fusions espinals: Regió dorsolumbar
M4326;Altres fusions espinals: Regió lumbar
M4327;Altres fusions espinals: Regió lumbosacra
M4328;Altres fusions espinals: Regió sacra i sacrococcigeal
M4329;Altres fusions espinals: Localització no especificada
M433;Subluxació atlantoaxial recidivant amb mielopatia
M4330;Subluxació atlantoaxial recidivant amb mielopatia: Localitzacions múltiples de la columna vertebral
M4331;Subluxació atlantoaxial recidivant amb mielopatia: Regió occipitoatlantoaxial
M4332;Subluxació atlantoaxial recidivant amb mielopatia: Regió cervical
M4333;Subluxació atlantoaxial recidivant amb mielopatia: Regió cervicodorsal
M4334;Subluxació atlantoaxial recidivant amb mielopatia: Regió dorsal
M4335;Subluxació atlantoaxial recidivant amb mielopatia: Regió dorsolumbar
M4336;Subluxació atlantoaxial recidivant amb mielopatia: Regió lumbar
M4337;Subluxació atlantoaxial recidivant amb mielopatia: Regió lumbosacra
M4338;Subluxació atlantoaxial recidivant amb mielopatia: Regió sacra i sacrococcigeal
M4339;Subluxació atlantoaxial recidivant amb mielopatia: Localització no especificada
M434;Altres subluxacions atlantoaxials recidivants
M4340;Altres subluxacions atlantoaxials recidivants: Localitzacions múltiples de la columna vertebral
M4341;Altres subluxacions atlantoaxials recidivants: Regió occipitoatlantoaxial
M4342;Altres subluxacions atlantoaxials recidivants: Regió cervical
M4343;Altres subluxacions atlantoaxials recidivants: Regió cervicodorsal
M4344;Altres subluxacions atlantoaxials recidivants: Regió dorsal
M4345;Altres subluxacions atlantoaxials recidivants: Regió dorsolumbar
M4346;Altres subluxacions atlantoaxials recidivants: Regió lumbar
M4347;Altres subluxacions atlantoaxials recidivants: Regió lumbosacra
M4348;Altres subluxacions atlantoaxials recidivants: Regió sacra i sacrococcigeal
M4349;Altres subluxacions atlantoaxials recidivants: Localització no especificada
M435;Altres subluxacions vertebrals recidivants
M4350;Altres subluxacions vertebrals recidivants: Localitzacions múltiples de la columna vertebral
M4351;Altres subluxacions vertebrals recidivants: Regió occipitoatlantoaxial
M4352;Altres subluxacions vertebrals recidivants: Regió cervical
M4353;Altres subluxacions vertebrals recidivants: Regió cervicodorsal
M4354;Altres subluxacions vertebrals recidivants: Regió dorsal
M4355;Altres subluxacions vertebrals recidivants: Regió dorsolumbar
M4356;Altres subluxacions vertebrals recidivants: Regió lumbar
M4357;Altres subluxacions vertebrals recidivants: Regió lumbosacra
M4358;Altres subluxacions vertebrals recidivants: Regió sacra i sacrococcigeal
M4359;Altres subluxacions vertebrals recidivants: Localització no especificada
M436;Torticoli
M4360;Torticoli: Localitzacions múltiples de la columna vertebral
M4361;Torticoli: Regió occipitoatlantoaxial
M4362;Torticoli: Regió cervical
M4363;Torticoli: Regió cervicodorsal
M4364;Torticoli: Regió dorsal
M4365;Torticoli: Regió dorsolumbar
M4366;Torticoli: Regió lumbar
M4367;Torticoli: Regió lumbosacra
M4368;Torticoli: Regió sacra i sacrococcigeal
M4369;Torticoli: Localització no especificada
M438;Altres dorsopaties deformants especificades
